listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km,source,source_url,price_estimated
9797,Boma Yangu / AHP,Machakos,Mavoko - Unit 9797,-1.466148,36.974534,3832172,2,apartment,15,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9798,Boma Yangu / AHP,Machakos,Mavoko - Unit 9798,-1.46925,36.993259,6939247,4,apartment,25,6,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9799,Boma Yangu / AHP,Machakos,Mavoko - Unit 9799,-1.460741,36.991423,3750627,3,apartment,10,5,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9800,Boma Yangu / AHP,Machakos,Mavoko - Unit 9800,-1.468838,36.977518,5475792,3,apartment,11,14,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9801,Boma Yangu / AHP,Machakos,Mavoko - Unit 9801,-1.457499,36.974434,4090840,2,apartment,12,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9802,Boma Yangu / AHP,Machakos,Mavoko - Unit 9802,-1.471117,36.978419,5636371,4,apartment,9,15,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9803,Boma Yangu / AHP,Machakos,Mavoko - Unit 9803,-1.460322,36.988077,3088411,2,apartment,18,17,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9804,Boma Yangu / AHP,Machakos,Mavoko - Unit 9804,-1.469256,36.996045,3010886,2,apartment,31,14,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9805,Boma Yangu / AHP,Machakos,Mavoko - Unit 9805,-1.45355,36.974269,5885218,3,apartment,28,17,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9806,Boma Yangu / AHP,Machakos,Mavoko - Unit 9806,-1.450008,36.982802,5614052,3,apartment,10,12,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9807,Boma Yangu / AHP,Machakos,Mavoko - Unit 9807,-1.451592,36.980313,2642640,2,apartment,17,13,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9808,Boma Yangu / AHP,Machakos,Mavoko - Unit 9808,-1.461187,36.988168,2761360,2,apartment,29,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9809,Boma Yangu / AHP,Machakos,Mavoko - Unit 9809,-1.472096,36.984216,2868095,1,apartment,20,9,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9810,Boma Yangu / AHP,Machakos,Mavoko - Unit 9810,-1.458677,36.97926,3809061,2,apartment,28,16,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9811,Boma Yangu / AHP,Machakos,Mavoko - Unit 9811,-1.450307,36.996919,3207956,2,apartment,34,11,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9812,Boma Yangu / AHP,Machakos,Mavoko - Unit 9812,-1.457953,36.984365,2819976,2,apartment,31,9,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9813,Boma Yangu / AHP,Machakos,Mavoko - Unit 9813,-1.456497,36.982188,3380460,2,apartment,17,12,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9814,Boma Yangu / AHP,Machakos,Mavoko - Unit 9814,-1.456245,36.993393,2714096,2,apartment,8,16,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9815,Boma Yangu / AHP,Machakos,Mavoko - Unit 9815,-1.460882,36.995188,5072368,3,apartment,21,15,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9816,Boma Yangu / AHP,Machakos,Mavoko - Unit 9816,-1.456027,36.976235,1876334,1,apartment,12,4,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9817,Boma Yangu / AHP,Machakos,Mavoko - Unit 9817,-1.470177,36.98202,3059499,2,apartment,28,8,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9818,Boma Yangu / AHP,Machakos,Mavoko - Unit 9818,-1.454239,36.985743,2680053,1,apartment,19,17,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9819,Boma Yangu / AHP,Machakos,Mavoko - Unit 9819,-1.471006,36.98186,3858949,2,apartment,28,16,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9820,Boma Yangu / AHP,Machakos,Mavoko - Unit 9820,-1.459332,36.993608,3346785,2,apartment,13,15,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9821,Boma Yangu / AHP,Machakos,Mavoko - Unit 9821,-1.466466,36.990632,3086769,2,apartment,31,5,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9822,Boma Yangu / AHP,Machakos,Mavoko - Unit 9822,-1.46734,36.978553,7312446,4,apartment,32,8,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9823,Boma Yangu / AHP,Machakos,Mavoko - Unit 9823,-1.455223,36.985706,5600356,3,apartment,27,7,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9824,Boma Yangu / AHP,Machakos,Mavoko - Unit 9824,-1.452811,36.975508,5673629,4,apartment,30,16,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9825,Boma Yangu / AHP,Machakos,Mavoko - Unit 9825,-1.455678,36.987876,4962564,3,apartment,29,13,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9826,Boma Yangu / AHP,Machakos,Mavoko - Unit 9826,-1.466779,36.989559,3545621,2,apartment,16,13,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9827,Boma Yangu / AHP,Machakos,Mavoko - Unit 9827,-1.469328,36.988316,4018312,2,apartment,33,13,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9828,Boma Yangu / AHP,Machakos,Mavoko - Unit 9828,-1.450592,36.993871,3374654,2,apartment,22,14,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9829,Boma Yangu / AHP,Machakos,Mavoko - Unit 9829,-1.46125,36.980568,3938721,2,apartment,30,16,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9830,Boma Yangu / AHP,Machakos,Mavoko - Unit 9830,-1.452045,36.987469,7252001,4,apartment,28,6,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9831,Boma Yangu / AHP,Machakos,Mavoko - Unit 9831,-1.456886,36.979608,2850845,1,apartment,9,4,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9832,Boma Yangu / AHP,Machakos,Mavoko - Unit 9832,-1.459807,36.978235,3531396,2,apartment,19,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9833,Boma Yangu / AHP,Machakos,Mavoko - Unit 9833,-1.461581,36.995203,3877368,2,apartment,10,5,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9834,Boma Yangu / AHP,Machakos,Mavoko - Unit 9834,-1.468657,36.988868,2877798,2,apartment,19,13,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9835,Boma Yangu / AHP,Machakos,Mavoko - Unit 9835,-1.45088,36.993289,5382581,3,apartment,13,5,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9836,Boma Yangu / AHP,Machakos,Mavoko - Unit 9836,-1.457527,36.984515,2544408,1,apartment,21,17,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9837,Boma Yangu / AHP,Machakos,Mavoko - Unit 9837,-1.454099,36.985768,3905145,2,apartment,29,9,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9838,Boma Yangu / AHP,Machakos,Mavoko - Unit 9838,-1.461047,36.987369,3602119,3,apartment,18,5,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9839,Boma Yangu / AHP,Machakos,Mavoko - Unit 9839,-1.452554,36.995057,4810911,3,apartment,18,5,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9840,Boma Yangu / AHP,Machakos,Mavoko - Unit 9840,-1.449084,36.975479,5831802,3,apartment,9,4,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9841,Boma Yangu / AHP,Machakos,Mavoko - Unit 9841,-1.461944,36.993046,2629689,1,apartment,10,5,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9842,Boma Yangu / AHP,Machakos,Mavoko - Unit 9842,-1.472253,36.988511,5547714,4,apartment,25,12,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9843,Boma Yangu / AHP,Machakos,Mavoko - Unit 9843,-1.46531,36.982713,3426902,2,apartment,33,9,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9844,Boma Yangu / AHP,Machakos,Mavoko - Unit 9844,-1.449921,36.988178,2433010,1,apartment,23,5,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9845,Boma Yangu / AHP,Machakos,Mavoko - Unit 9845,-1.451575,36.990121,2631285,2,apartment,33,15,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9846,Boma Yangu / AHP,Machakos,Mavoko - Unit 9846,-1.454646,36.993962,4058955,2,apartment,28,17,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9847,Boma Yangu / AHP,Machakos,Mavoko - Unit 9847,-1.45797,36.980372,3449151,2,apartment,31,9,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9848,Boma Yangu / AHP,Machakos,Mavoko - Unit 9848,-1.462934,36.978579,2881335,2,apartment,11,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9849,Boma Yangu / AHP,Machakos,Mavoko - Unit 9849,-1.449877,36.988536,2493577,1,apartment,34,14,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9850,Boma Yangu / AHP,Machakos,Mavoko - Unit 9850,-1.450694,36.990824,3215064,2,apartment,29,4,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9851,Boma Yangu / AHP,Machakos,Mavoko - Unit 9851,-1.468512,36.9805,7659384,4,apartment,27,14,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9852,Boma Yangu / AHP,Machakos,Mavoko - Unit 9852,-1.472914,36.980202,3656951,2,apartment,26,8,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9853,Boma Yangu / AHP,Machakos,Mavoko - Unit 9853,-1.471269,36.990426,3741916,2,apartment,32,12,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9854,Boma Yangu / AHP,Machakos,Mavoko - Unit 9854,-1.468181,36.986488,5674749,3,apartment,21,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9855,Boma Yangu / AHP,Machakos,Mavoko - Unit 9855,-1.467564,36.98057,1800751,1,apartment,24,10,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9856,Boma Yangu / AHP,Machakos,Mavoko - Unit 9856,-1.45951,36.989573,2379107,1,apartment,15,15,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9857,Boma Yangu / AHP,Machakos,Mavoko - Unit 9857,-1.458014,36.996424,3662554,2,apartment,33,15,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9858,Boma Yangu / AHP,Machakos,Mavoko - Unit 9858,-1.450858,36.99632,3890665,3,apartment,11,5,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9859,Boma Yangu / AHP,Machakos,Mavoko - Unit 9859,-1.4686,36.989741,2039404,1,apartment,16,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9860,Boma Yangu / AHP,Machakos,Mavoko - Unit 9860,-1.467191,36.997267,3879408,2,apartment,32,10,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9861,Boma Yangu / AHP,Machakos,Mavoko - Unit 9861,-1.450397,36.9771,3059766,2,apartment,11,6,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9862,Boma Yangu / AHP,Machakos,Mavoko - Unit 9862,-1.46085,36.997135,3539306,2,apartment,24,17,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9863,Boma Yangu / AHP,Machakos,Mavoko - Unit 9863,-1.469072,36.987504,2726404,1,apartment,33,10,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9864,Boma Yangu / AHP,Machakos,Mavoko - Unit 9864,-1.467498,36.997435,3187317,2,apartment,24,6,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9865,Boma Yangu / AHP,Machakos,Mavoko - Unit 9865,-1.472493,36.988657,2975434,2,apartment,18,11,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9866,Boma Yangu / AHP,Machakos,Mavoko - Unit 9866,-1.470858,36.976431,3808659,3,apartment,24,15,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9867,Boma Yangu / AHP,Machakos,Mavoko - Unit 9867,-1.469963,36.981802,4541437,3,apartment,19,13,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9868,Boma Yangu / AHP,Machakos,Mavoko - Unit 9868,-1.464333,36.990309,2807968,1,apartment,30,12,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9869,Boma Yangu / AHP,Machakos,Mavoko - Unit 9869,-1.455237,36.975043,7783015,4,apartment,12,4,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9870,Boma Yangu / AHP,Machakos,Mavoko - Unit 9870,-1.46364,36.997675,1911623,1,apartment,13,6,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9871,Boma Yangu / AHP,Machakos,Mavoko - Unit 9871,-1.466805,36.975037,5264705,3,apartment,10,4,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9872,Boma Yangu / AHP,Machakos,Mavoko - Unit 9872,-1.449991,36.989113,3078422,2,apartment,32,5,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9873,Boma Yangu / AHP,Machakos,Mavoko - Unit 9873,-1.449745,36.978329,2873917,1,apartment,15,7,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9874,Boma Yangu / AHP,Machakos,Mavoko - Unit 9874,-1.467604,36.990164,5042724,3,apartment,23,9,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9875,Boma Yangu / AHP,Machakos,Mavoko - Unit 9875,-1.470721,36.995342,5846139,3,apartment,24,10,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9876,Boma Yangu / AHP,Machakos,Mavoko - Unit 9876,-1.464354,36.995949,6789044,4,apartment,25,5,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9877,Boma Yangu / AHP,Machakos,Mavoko - Unit 9877,-1.454695,36.979622,3099480,2,apartment,16,14,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9878,Boma Yangu / AHP,Machakos,Mavoko - Unit 9878,-1.464411,36.985435,2654797,1,apartment,34,11,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9879,Boma Yangu / AHP,Machakos,Mavoko - Unit 9879,-1.457168,36.988437,6181761,4,apartment,29,16,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9880,Boma Yangu / AHP,Machakos,Mavoko - Unit 9880,-1.456564,36.98391,6420717,4,apartment,22,10,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9881,Boma Yangu / AHP,Machakos,Mavoko - Unit 9881,-1.458403,36.989582,3493833,2,apartment,31,4,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9882,Boma Yangu / AHP,Machakos,Mavoko - Unit 9882,-1.470982,36.992104,7878654,4,apartment,14,12,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9883,Boma Yangu / AHP,Machakos,Mavoko - Unit 9883,-1.45088,36.985174,2926496,2,apartment,8,6,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9884,Boma Yangu / AHP,Machakos,Mavoko - Unit 9884,-1.455179,36.982815,6703866,4,apartment,23,5,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9885,Boma Yangu / AHP,Machakos,Mavoko - Unit 9885,-1.458581,36.987291,3472382,2,apartment,30,8,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9886,Boma Yangu / AHP,Machakos,Mavoko - Unit 9886,-1.44963,36.981745,3510821,2,apartment,15,10,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9887,Boma Yangu / AHP,Machakos,Mavoko - Unit 9887,-1.469578,36.987983,6993429,4,apartment,17,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9888,Boma Yangu / AHP,Machakos,Mavoko - Unit 9888,-1.468272,36.995626,3817252,2,apartment,12,9,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9889,Boma Yangu / AHP,Machakos,Mavoko - Unit 9889,-1.467139,36.994206,3296106,2,apartment,18,15,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9890,Boma Yangu / AHP,Machakos,Mavoko - Unit 9890,-1.459047,36.980381,2998313,2,apartment,9,17,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9891,Boma Yangu / AHP,Machakos,Mavoko - Unit 9891,-1.469303,36.984512,2604065,1,apartment,13,6,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9892,Boma Yangu / AHP,Machakos,Mavoko - Unit 9892,-1.458639,36.994713,4066467,2,apartment,23,15,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9893,Boma Yangu / AHP,Machakos,Mavoko - Unit 9893,-1.471168,36.989314,3188620,2,apartment,34,16,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9894,Boma Yangu / AHP,Machakos,Mavoko - Unit 9894,-1.470381,36.99293,5202379,3,apartment,15,13,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9895,Boma Yangu / AHP,Machakos,Mavoko - Unit 9895,-1.456018,36.976701,7881371,4,apartment,24,13,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9896,Boma Yangu / AHP,Machakos,Mavoko - Unit 9896,-1.457853,36.995809,4695594,3,apartment,33,14,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9897,Boma Yangu / AHP,Machakos,Mavoko - Unit 9897,-1.469516,36.982933,2011346,1,apartment,26,13,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9898,Boma Yangu / AHP,Machakos,Mavoko - Unit 9898,-1.462721,36.993166,4909586,3,apartment,19,5,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9899,Boma Yangu / AHP,Machakos,Mavoko - Unit 9899,-1.45364,36.980755,3660261,3,apartment,13,5,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9900,Boma Yangu / AHP,Machakos,Mavoko - Unit 9900,-1.461326,36.996365,2881009,2,apartment,10,4,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9901,Boma Yangu / AHP,Machakos,Mavoko - Unit 9901,-1.468475,36.985793,5038339,4,apartment,11,4,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9902,Boma Yangu / AHP,Machakos,Mavoko - Unit 9902,-1.465793,36.996409,4196437,2,apartment,13,14,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9903,Boma Yangu / AHP,Machakos,Mavoko - Unit 9903,-1.456921,36.990585,7691388,4,apartment,33,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9904,Boma Yangu / AHP,Machakos,Mavoko - Unit 9904,-1.466214,36.97827,3955923,2,apartment,30,12,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9905,Boma Yangu / AHP,Machakos,Mavoko - Unit 9905,-1.462728,36.994751,4175118,2,apartment,25,15,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9906,Boma Yangu / AHP,Machakos,Mavoko - Unit 9906,-1.466309,36.979346,4522254,3,apartment,26,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9907,Boma Yangu / AHP,Machakos,Mavoko - Unit 9907,-1.450962,36.982495,3158560,2,apartment,15,17,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9908,Boma Yangu / AHP,Machakos,Mavoko - Unit 9908,-1.460452,36.984782,2541675,1,apartment,27,10,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9909,Boma Yangu / AHP,Machakos,Mavoko - Unit 9909,-1.469369,36.975442,3779929,3,apartment,8,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9910,Boma Yangu / AHP,Machakos,Mavoko - Unit 9910,-1.456941,36.997988,5726810,3,apartment,31,12,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9911,Boma Yangu / AHP,Machakos,Mavoko - Unit 9911,-1.459085,36.995389,2954090,2,apartment,8,7,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9912,Boma Yangu / AHP,Machakos,Mavoko - Unit 9912,-1.450164,36.978711,3257872,2,apartment,19,4,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9913,Boma Yangu / AHP,Machakos,Mavoko - Unit 9913,-1.458043,36.981881,5091277,3,apartment,22,12,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9914,Boma Yangu / AHP,Machakos,Mavoko - Unit 9914,-1.462952,36.97762,3164862,2,apartment,23,14,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9915,Boma Yangu / AHP,Machakos,Mavoko - Unit 9915,-1.457552,36.984456,2673852,2,apartment,12,10,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9916,Boma Yangu / AHP,Machakos,Mavoko - Unit 9916,-1.468595,36.996621,3267738,2,apartment,34,16,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9917,Boma Yangu / AHP,Machakos,Mavoko - Unit 9917,-1.459218,36.989221,4697463,3,apartment,17,5,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9918,Boma Yangu / AHP,Machakos,Mavoko - Unit 9918,-1.455284,36.9861,3547302,2,apartment,20,16,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9919,Boma Yangu / AHP,Machakos,Mavoko - Unit 9919,-1.464008,36.984429,3960064,2,apartment,27,6,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9920,Boma Yangu / AHP,Machakos,Mavoko - Unit 9920,-1.455214,36.987531,6132190,4,apartment,25,8,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9921,Boma Yangu / AHP,Machakos,Mavoko - Unit 9921,-1.451417,36.98634,5551273,3,apartment,27,17,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9922,Boma Yangu / AHP,Machakos,Mavoko - Unit 9922,-1.466053,36.998044,6513583,4,apartment,10,7,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9923,Boma Yangu / AHP,Machakos,Mavoko - Unit 9923,-1.463235,36.986177,7443299,4,apartment,22,5,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9924,Boma Yangu / AHP,Machakos,Mavoko - Unit 9924,-1.464019,36.992102,4221235,3,apartment,14,13,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9925,Boma Yangu / AHP,Machakos,Mavoko - Unit 9925,-1.470923,36.99244,5100351,4,apartment,13,8,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9926,Boma Yangu / AHP,Machakos,Mavoko - Unit 9926,-1.450577,36.986389,2914210,2,apartment,16,10,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9927,Boma Yangu / AHP,Machakos,Mavoko - Unit 9927,-1.462269,36.976874,4028467,2,apartment,26,8,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9928,Boma Yangu / AHP,Machakos,Mavoko - Unit 9928,-1.470587,36.981248,2759301,2,apartment,19,10,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9929,Boma Yangu / AHP,Machakos,Mavoko - Unit 9929,-1.469892,36.976529,3409754,2,apartment,16,13,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9930,Boma Yangu / AHP,Machakos,Mavoko - Unit 9930,-1.466255,36.984791,3685384,2,apartment,8,12,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9931,Boma Yangu / AHP,Machakos,Mavoko - Unit 9931,-1.449557,36.990842,3960414,2,apartment,23,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9932,Boma Yangu / AHP,Machakos,Mavoko - Unit 9932,-1.466042,36.976071,3387114,2,apartment,12,15,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9933,Boma Yangu / AHP,Machakos,Mavoko - Unit 9933,-1.449656,36.983912,5577236,4,apartment,33,17,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9934,Boma Yangu / AHP,Machakos,Mavoko - Unit 9934,-1.450999,36.997461,2306546,1,apartment,30,11,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9935,Boma Yangu / AHP,Machakos,Mavoko - Unit 9935,-1.454405,36.988829,5334182,3,apartment,19,10,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9936,Boma Yangu / AHP,Machakos,Mavoko - Unit 9936,-1.471324,36.977453,4196724,2,apartment,20,9,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9937,Boma Yangu / AHP,Machakos,Mavoko - Unit 9937,-1.466632,36.976091,3024966,2,apartment,32,13,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9938,Boma Yangu / AHP,Machakos,Mavoko - Unit 9938,-1.451973,36.986073,4151747,2,apartment,14,9,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9939,Boma Yangu / AHP,Machakos,Mavoko - Unit 9939,-1.449211,36.988738,3068516,2,apartment,30,16,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9940,Boma Yangu / AHP,Machakos,Mavoko - Unit 9940,-1.450848,36.993284,4182259,3,apartment,21,10,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9941,Boma Yangu / AHP,Machakos,Mavoko - Unit 9941,-1.458886,36.983665,5466235,4,apartment,12,12,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9942,Boma Yangu / AHP,Machakos,Mavoko - Unit 9942,-1.468078,36.983141,3838449,2,apartment,22,4,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9943,Boma Yangu / AHP,Machakos,Mavoko - Unit 9943,-1.458642,36.994575,3117980,2,apartment,8,11,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9944,Boma Yangu / AHP,Machakos,Mavoko - Unit 9944,-1.450377,36.986526,3682076,3,apartment,31,7,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
9945,Boma Yangu / AHP,Machakos,Mavoko - Unit 9945,-1.470727,36.991501,2176315,1,apartment,20,11,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
